GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
courses,edu.ucsb.cs156.courses.services,GrantedAuthoritiesService,0,21,0,0,0,7,0,3,0,3
courses,edu.ucsb.cs156.courses.services,SystemInfoService,0,3,0,0,0,1,0,1,0,1
courses,edu.ucsb.cs156.courses.services,UCSBCurriculumService.new TypeReference() {...},0,3,0,0,0,1,0,1,0,1
courses,edu.ucsb.cs156.courses.services,CurrentUserService,0,10,0,2,0,2,0,3,0,2
courses,edu.ucsb.cs156.courses.services,IsStaleService,0,68,0,6,0,20,0,7,0,4
courses,edu.ucsb.cs156.courses.services,UCSBAPIQuarterService.new TypeReference() {...},0,3,0,0,0,1,0,1,0,1
courses,edu.ucsb.cs156.courses.services,EnrollmentDataPointCSVService,0,13,0,0,0,3,0,3,0,3
courses,edu.ucsb.cs156.courses.services,SectionCSVLineService,0,13,0,0,0,3,0,3,0,3
courses,edu.ucsb.cs156.courses.services,UCSBAPIQuarterService,0,439,0,34,0,103,0,35,0,18
courses,edu.ucsb.cs156.courses.services,UCSBSubjectsService.new TypeReference() {...},0,3,0,0,0,1,0,1,0,1
courses,edu.ucsb.cs156.courses.services,UCSBGradeHistoryServiceImpl,0,205,0,6,0,51,0,11,0,8
courses,edu.ucsb.cs156.courses.services,UpdateService,0,38,0,2,0,9,0,3,0,2
courses,edu.ucsb.cs156.courses.services,UCSBCurriculumService,0,753,0,6,0,155,0,17,0,14
courses,edu.ucsb.cs156.courses.utilities,CourseUtilities,0,68,0,2,0,12,0,2,0,1
courses,edu.ucsb.cs156.courses.services.jobs,JobContext,0,48,0,4,0,6,0,4,0,2
courses,edu.ucsb.cs156.courses.services.jobs,JobService,0,75,0,2,0,20,0,6,0,5
courses,edu.ucsb.cs156.courses.services.jobs,JobRateLimit,0,40,0,0,0,12,0,4,0,4
